id,teacher_id,skill,level,last_practiced
7c0b2169-1932-4e0b-ae0a-562c7ac9ae2e,ee2c7f77-08fb-4ca5-9ac5-3f186808a7bc,Python for teaching,advanced,2025-08-05 01:01:57
f1dc8f13-7732-415a-92d0-3f20c1eb4570,52aa8f56-6040-4267-a492-277759c53e9d,AI basics,intermediate,2025-03-08 17:06:10
a6aa9be3-0f5e-484b-bc6c-b60b86929e50,99c1ef87-ebd0-42a4-99ea-30f7530e130e,Lesson design,advanced,2025-10-06 20:51:54
a66a3143-11a5-4a8f-b3da-8e25ee2050ca,5db29153-7228-4162-a7be-a920a9df7010,Digital literacy,beginner,2025-09-28 02:48:06
9bb40d73-39c2-40a0-b622-66f60719e501,7ab11450-bcd3-41a6-a9cc-f488bfb04513,Excel for educators,advanced,2025-07-10 01:45:37
8b70fdfd-7420-495c-b442-b94fd26a046a,e979f3ab-cf6e-4f06-9825-0a1f84638508,STEM integration,advanced,2025-04-14 14:56:45
e79370f6-390e-44e4-956b-a14c4abe0d5a,0cfcbb15-a314-4b26-b127-691f0adc4f61,Excel for educators,beginner,2025-01-24 06:14:44
5ac1fd56-474d-426b-aa6e-504990278355,bf96f76e-1c4d-4da2-8aca-caeef81b53ab,AI basics,beginner,2025-09-01 10:19:22
a1760612-5351-4a39-b1d1-4ec225d36978,468f014f-d1c2-4a22-9a6a-c2a410ff6e6f,AI basics,intermediate,2025-07-13 13:00:48
e9ff8a08-014c-430b-9ef3-b304bc8f6cbb,1fc51776-c02e-4ae6-9627-51320c2fc41b,PowerPoint,intermediate,2025-06-29 10:43:24
bca85f77-0d33-49ad-bfe3-f4c809347b33,0875d3d7-4d86-47ea-b291-6acc0f4dd0a4,Excel for educators,advanced,2025-02-26 03:18:24
4e05f691-aef3-48c7-830d-ca89b5cf5fbf,95093e9e-d45c-486c-8e60-dc3a2afd1925,Digital literacy,advanced,2025-04-14 06:41:53
ee839735-429f-4058-bc53-6c257f6c3f14,c9f47dcd-e43c-4510-999e-de6933886d75,Google Classroom,intermediate,2025-06-21 23:30:26
ddd7935f-4cc5-4fd2-b995-f3345eb420a5,7bfa3ca2-e9c4-42a2-a69d-625644726323,Digital literacy,advanced,2025-03-25 10:11:13
a1c0cb4b-b7a1-4563-b779-181c875f1ae5,e5d215b8-392b-4085-931f-221be4a6607c,STEM integration,beginner,2025-09-29 14:31:33
76dbd8b6-1de3-4a66-92c4-4df19b2660e9,0e8fa971-52a9-41cf-bf20-5d86939a3f3f,PowerPoint,advanced,2025-02-12 07:47:12
f4f4eb32-7069-43b0-ab8d-d725cb39990d,cc630d2b-b348-4cae-8ca3-d26039a87b9d,PowerPoint,beginner,2025-04-27 02:43:09
5891d26d-e907-464e-941e-e734444a7494,1774f208-5407-443e-8cb1-41ac1fce5903,Robotics intro,intermediate,2025-03-31 01:54:08
2cb68a2e-4a4f-468f-9e66-7b6750c9431a,0cfcbb15-a314-4b26-b127-691f0adc4f61,Lesson design,beginner,2025-06-09 06:55:25
b0ddf20b-b74d-4984-9956-dcd451f0d400,d6748062-e500-44fc-b807-93f36f1d497a,Excel for educators,intermediate,2025-02-11 22:28:07
ff2aff3e-988f-4ae6-9cd2-897af162e92f,b12df1ad-f3af-478c-a1c4-60f0888e0ccd,Python for teaching,intermediate,2025-06-18 07:24:24
c6a049ad-1055-4f51-bfa6-aa54fa1ed727,6c6fc531-ff28-4c56-a4fe-997e02a21449,AI basics,intermediate,2025-04-03 01:25:02
a4794fec-13cf-4beb-94e6-b86c6b020bba,173b5a1a-bbb7-4079-8eab-78be9f5bba2c,Robotics intro,beginner,2025-09-29 01:06:23
0d366c0a-2c24-4176-844a-6f8f08774a8c,1155a347-c629-41c0-ac21-8c4ae8ef4644,AI basics,advanced,2025-01-11 03:11:15
34a22add-011d-4bd7-865a-d359c995ce6a,a1217773-c842-49c3-9db6-3a07812edee7,Robotics intro,intermediate,2025-05-14 01:11:58
47cfd9cf-b7eb-407e-bde5-0bbebf4e8912,01d07298-c9e0-4b07-ba65-eddbe8256663,Lesson design,intermediate,2025-07-20 22:00:35
85e8f391-e4fe-427e-9bbe-e43254745dc4,409c083e-d48f-4615-9731-4c2896a13d53,Words,intermediate,2025-03-04 18:47:18
168bba16-fbda-446a-b7b5-6fb5a5a37064,525c9717-1aa8-42d0-ae2b-569fcc9082d8,PowerPoint,intermediate,2025-09-30 22:43:22
0ee6f457-65e0-41f4-b52f-470c66ff7e36,3ce1fe25-2fbc-41a2-b06e-8570d99de0e5,Google Classroom,intermediate,2025-03-26 19:18:59
1439b015-92f1-481c-9ad2-1a466d75c9bf,ec8c4467-56d8-4b92-93e3-00d47c5d175b,Robotics intro,beginner,2025-09-09 08:17:03
7f762f42-0738-4663-9acc-6a5fada0277f,c3dd356c-3eeb-42da-8f15-40b538d520e7,Excel for educators,advanced,2025-02-10 14:52:02
f12b85cb-7212-463a-b335-4edd2f3806f7,19f8885a-f26e-4aff-a584-6cc0d039d09f,Words,advanced,2025-07-18 12:01:12
3a0a7c80-6202-4834-b5d6-f17f2298a13d,5c95b81b-aae8-46c9-9cf9-88d7e1f316b0,AI basics,advanced,2025-09-21 22:43:17
a48db362-1875-408d-8c40-5366bb0def9b,1e16f3cb-b10c-47ce-ae5e-831c573ae4ed,Words,advanced,2025-07-14 10:13:37
a7126bdb-994f-4d3d-9aae-6bc4520de30c,5cd8106d-4cdc-4bbd-9eef-2ef2f172503d,Robotics intro,advanced,2025-02-23 12:54:31
403e1692-4561-4d0d-a503-1639ee16acab,23d8f48c-93ef-48ad-bd95-7c9dc5f208d7,AI basics,advanced,2025-06-26 19:13:44
47275d81-c637-4853-947b-d46e782020b5,e06057c1-ef00-456a-b453-1377ecaa04a0,PowerPoint,advanced,2025-09-01 05:27:51
1c01d1c3-f397-4e43-b327-b0ce18dac079,4126b23e-35b8-42e6-a743-00d723fbd33b,Digital literacy,beginner,2025-04-17 02:32:04
0ebae7ef-0c0c-4459-9372-b2f0f27a43c4,cc7ff92a-1c6f-42ff-be64-be68235414f1,PowerPoint,beginner,2025-03-31 04:20:38
8d30ac44-566e-4c86-b64f-6355cff7153c,22ab96b2-0dc7-4c67-8a5c-61a320a32f0f,PowerPoint,advanced,2025-06-27 13:02:24
14aa7642-b5d8-4e83-953b-e7bb0c2f884c,21bae264-b0ba-468a-a8a3-4b46fb6bba21,Lesson design,advanced,2025-04-03 16:51:58
1752428b-3a61-49fc-8d63-362b2a3b0d4e,8c40f4bf-b34c-49e0-a30d-07173c3242e5,Words,beginner,2025-09-08 04:08:13
3a37bb85-72d4-4238-8ba0-4fb15c197c55,bb947c53-ef8a-4f8a-9377-87d5e188cf79,Robotics intro,beginner,2025-03-11 15:40:40
6c4a0fc4-536c-4584-9c0a-a5ddb4a3d95d,592929a1-9851-4a7b-b926-10be62b86614,Google Classroom,intermediate,2025-08-03 16:32:47
d3fd6da9-406a-4222-804b-e95961d7bb0e,28280a4b-9154-474f-b3dd-11a3728bc880,Robotics intro,intermediate,2025-10-03 00:33:15
4b1352fc-fa7c-4d6e-9a44-d3cf1464da87,d1cd1b34-416a-4697-9616-b022e579525b,Digital literacy,beginner,2025-06-26 14:45:32
9501d9c3-97f8-412b-a70a-286a2e7643c1,a559ef45-1960-4f20-8b39-b4f582862fa2,Robotics intro,beginner,2025-01-29 01:06:07
536cf803-2703-4af3-87a8-f772bc7ac983,19dd2ef2-626f-4f50-923d-0c3af5b880b1,PowerPoint,beginner,2025-03-02 08:35:02
51a4e30a-4533-4da9-9e68-4980d6e0bf8a,99a29935-7499-4d96-a885-6c5d0b906e7d,AI basics,intermediate,2025-03-17 11:40:46
51c51dc2-d65a-4b42-ac92-0a2cce9da1fa,c890c43d-83bd-4d90-8e26-55c5e468b363,Excel for educators,beginner,2025-03-08 06:59:52
0c91fe59-a31e-4e13-9587-8110fd8f4522,69f177d0-77df-4baa-a6ad-db4222045c2f,Lesson design,advanced,2025-02-27 10:28:49
ee971b3a-32b0-4149-b3d0-16428527f90c,31a2842d-2028-4342-bf60-0075296a8728,STEM integration,beginner,2025-03-30 23:17:23
bd6340aa-8554-43bb-a3b0-7adf98c9cb7c,58b638bd-8935-40cc-8cac-609d3666bbbb,Lesson design,beginner,2025-05-20 06:01:51
8dd95984-eb29-413c-9fdc-75103c266cc9,c97f1fad-ceb2-4986-ac9c-2e30c9fe8045,Google Classroom,beginner,2025-08-18 22:14:18
79293560-aa41-478c-8eef-02c06418fc25,424cb042-f075-44cc-a5b3-5fc999e8ba19,Digital literacy,beginner,2025-01-02 06:00:22
5c3cb7a2-7bfb-4f11-9dfd-c964ef2b4e41,6d21bff8-daef-43e6-a9db-921ba991f007,Words,intermediate,2025-05-24 10:45:28
8f3d7d45-9edf-4742-9651-f1b02e1fa024,c36b58f1-8a4d-4d2c-8f3d-900f5c6b858c,Words,intermediate,2025-06-21 16:17:13
952f88da-2002-4651-bdeb-abb022c04086,811178b9-a1f4-4e37-a500-291f6d678527,PowerPoint,advanced,2025-07-01 02:38:48
824d2bd7-329e-430f-8923-9e1cd0816344,a8b2bcb9-1f73-4f02-94a4-fcb577af5850,AI basics,intermediate,2025-04-02 16:06:15
7bb0854a-e6f9-41a7-8842-94e5e651ab07,912fa40a-d706-43b1-9d8d-b2bd30855794,Google Classroom,beginner,2025-03-25 00:22:29
7f2b17a0-d338-4bb2-8555-df94a84bcdac,1a4f20cf-21a6-45ef-97ab-b6bc2b655d7e,Robotics intro,intermediate,2025-06-30 19:54:36
719fa822-38d7-4480-b996-faa6cd1f37f6,81ef9302-1adf-42b8-914b-baff25d36212,Python for teaching,intermediate,2025-07-22 22:03:27
612f4def-83f8-4d9a-bcdc-94f240c6d174,6e73c825-ca96-4892-afeb-ba8e111b50b4,AI basics,advanced,2025-03-04 17:20:35
c8d242c8-52b7-453b-9bb0-021165a22860,d389d478-02ba-450d-a721-38bf50735259,Lesson design,advanced,2025-08-01 13:09:17
08b1ef34-9127-421c-8311-caa4282ccc46,480845b3-e6eb-4b9f-ae10-f20886ca84b7,Google Classroom,advanced,2025-08-01 18:48:03
e861fc23-b970-4b1f-a90b-56510193d0bc,681ac7bd-d32a-452b-aed5-158a5bb982b3,STEM integration,beginner,2025-08-14 03:34:29
84dca4d6-8658-420c-95e7-8b697b1772b5,116f7a0f-7a7d-4677-b74e-2ce9421ba4ac,Google Classroom,beginner,2025-09-25 17:00:41
34797855-ab56-46bf-82e4-e1822c6fc500,1b8c7213-d4b8-4d36-bf10-e1f082e7c4e5,Words,advanced,2025-09-02 08:16:14
f89259f9-f2d0-4d6b-9b27-4fd56f4911b1,54cb59c8-65bd-4a4d-b7e2-f52a6723265e,Words,intermediate,2025-05-19 11:33:43
5ff57c99-1c51-414f-95d0-42b2337e8133,ab673463-8e02-4f65-93b2-e8dd8caf9622,Python for teaching,advanced,2025-07-28 10:05:59
55845064-51db-4f9e-b604-744a376421a4,afb22049-2120-4da2-9a58-6161f851cbaf,STEM integration,advanced,2025-01-17 14:12:16
9b5b29f4-4737-4bc7-9432-5b7cad476947,aea1cd01-5e0f-4649-9469-7159b2ba256d,Robotics intro,advanced,2025-05-07 09:12:31
46f79648-4697-4f72-95f2-918459327c87,daba3c76-e390-4da4-8c5b-5aeb45dfac94,PowerPoint,beginner,2025-05-08 23:12:57
23bff61d-7149-44db-9f2e-9aa310b09ccb,1961048f-6e0f-4b45-90b5-10f1f3e6a468,Google Classroom,intermediate,2025-07-05 14:09:52
ef778162-078b-4fb7-97ed-6fca2a5a62a2,685db56b-acd4-4801-9687-b13a9be3d85f,Words,intermediate,2025-02-07 22:47:12
42d904d3-07fb-4e8d-a50d-44e2bc5b80ed,da743d58-b872-4827-85b4-7b07967aa501,Words,beginner,2025-01-12 16:50:10
272d1acb-7337-4b59-a31c-b42d3d48c5e3,95ee4311-93fa-4a17-be2c-248fe6d54971,STEM integration,beginner,2025-03-08 13:04:16
4e130fd2-e8fb-4b51-8b67-d42f34d27e3e,7b0088e4-026d-42fe-82a0-c977a7709fa6,Excel for educators,beginner,2025-05-09 01:00:00
4f91b3a1-5e95-4c6c-8291-1568869f35b1,87a762f8-1b32-4e84-a51b-f6724b68b00b,Digital literacy,beginner,2025-09-03 21:40:43
a92453a4-c518-489d-bc55-845a889119f9,d65f2795-fd42-44a5-b632-c94d5f75421d,AI basics,intermediate,2025-05-19 21:54:34
3d09d1b7-82e1-4b4a-be9a-a79f2c7d9752,cc40c447-47d2-46f3-8214-4a82a5d53e29,STEM integration,beginner,2025-06-09 17:39:02
9d237427-c0d9-4c1f-8964-878e1dd45ff9,9e9686cc-151c-4a95-8cd4-cbc0a4d3e680,Robotics intro,beginner,2025-01-22 16:41:04
d28ff54a-78b0-49d6-b013-c237f9330616,3c0dccbe-3599-4d24-abb7-8f139224b924,AI basics,beginner,2025-05-16 13:11:29
507e704a-b4ba-4dda-a5fc-56614997bdc0,9aa594dd-c9b6-400e-87b9-5593c087e4d7,Python for teaching,advanced,2025-07-08 18:55:58
c9950903-f41d-452f-a340-ada575a66142,e5f07e2b-464f-440f-8104-0050cf1ba1f5,Google Classroom,advanced,2025-04-17 05:12:44
67183609-5d01-47b6-a18c-a89cd0274cab,0fd48eac-42cb-4753-95f4-44742f6f6d5a,Google Classroom,advanced,2025-05-06 07:56:05
0a6a91ba-ab04-4ba5-a53e-d6fe4402adc2,87789a3c-380c-4190-a45a-1133ea4b8a20,PowerPoint,advanced,2025-06-24 20:19:22
a957191d-85b8-46d7-9dfc-1bfe081c0bfb,c9082ef2-a63c-40d6-adfd-b29d36f449b0,STEM integration,advanced,2025-05-04 12:33:53
f8c7feb4-31c8-4de0-87b3-751c94e61109,d768b612-b983-4a21-815d-8e4d082bb480,Robotics intro,beginner,2025-06-06 12:29:12
e0ff682e-e19a-4d0a-acbe-a953437475b8,b01b462b-6e65-4114-b36a-261240d3a421,Digital literacy,beginner,2025-05-02 11:30:05
cc2bdd29-094e-4561-a1d0-3e3457822c8a,f5c1cf81-c3a6-4dde-8661-9761c9a32f1f,Robotics intro,advanced,2025-03-13 06:46:42
f2ee0443-feb7-438e-b6b3-488b754e63cc,d5d9e899-2737-443a-a95e-65963ce94093,Robotics intro,beginner,2025-08-18 09:26:08
8b25706e-e3f9-432a-9fef-50f4d6f4d326,101feceb-d9dd-45a9-a717-5e3a481f6bae,AI basics,advanced,2025-05-06 23:55:02
deccf0e0-c660-492b-baa3-3cdebf3fbd86,f85fe8e4-fb99-45a3-828c-9032c657f58e,Google Classroom,advanced,2025-06-06 00:13:17
f295f12b-3d03-4f0e-a838-69d758e2c19a,feaf5675-7b5c-49b5-ab3a-5789a458e765,Words,advanced,2025-01-20 16:04:27
0fff01aa-e298-44e6-aa52-4a49b6f044de,5c8f6cff-39f1-432d-b24e-52cbad6fce9d,Robotics intro,beginner,2025-04-02 14:54:00
1092c570-6012-4aa2-be02-830ac232d29c,aca5b494-87d6-4f75-a0bc-5026daf32827,Lesson design,advanced,2025-09-03 09:14:21
51b28496-d59e-4b8b-a9ea-20f201b601b8,f8cb2205-c8c7-48c7-a2db-110d1b22d580,Lesson design,beginner,2025-09-22 11:10:53
d64cd73a-e4c5-423c-b415-eaf07137db9b,9edac328-e609-4447-83ea-1be182a065e9,Python for teaching,advanced,2025-06-18 12:39:51
97ae738c-a0cc-4ccf-b052-5996302add1a,f8364ea7-385c-4065-9efa-bb9ed65e99d4,AI basics,beginner,2025-04-25 20:12:53
fde086f8-dd97-461d-9d7d-cb707d98838a,0ddea863-9f87-4ea7-9346-40c758107eb3,Words,intermediate,2025-02-23 15:46:07
7dffe3cf-cd1d-4288-8ba9-83f75cd763f9,d5584ee5-e84f-4a38-b92b-f03eb281ecd9,Lesson design,beginner,2025-04-29 22:20:52
552d6804-ccc0-4f12-8624-56cc12724366,7f335151-8ee2-467a-9e88-c1d4f993de5d,Robotics intro,advanced,2025-08-01 11:14:26
7baff587-9773-4acf-8078-605de997b02e,90f91b2e-9d31-4e2b-abad-ca42342cee97,Excel for educators,intermediate,2025-04-27 12:57:46
348da8eb-50b8-4969-a956-c678a659468d,94eea5de-0652-4235-81c2-0313bf345431,Digital literacy,advanced,2025-09-15 15:55:47
a2af6ebc-0dc7-4c0d-9aaa-5d551c1270bb,246aeede-6f25-4de0-8bae-1d7e5bceaf48,PowerPoint,advanced,2025-01-27 23:05:08
f15b9d5e-e1e1-4077-8686-c55c3170cb54,b7b25edf-f886-455b-93d0-3372576f7375,Digital literacy,advanced,2025-04-20 14:18:40
9498ae8b-9738-4a15-97dd-ceb7e9852c12,7fbfa626-1e05-44dc-b863-7163b0e2ec89,Excel for educators,beginner,2025-04-03 23:45:47
75eff1b3-7363-4e65-a0ac-ee765b048430,7f68e4a9-9764-4a0e-b238-013da6ca70b7,Robotics intro,beginner,2025-02-03 09:11:48
dbd7c0bb-87c3-42dd-aad6-eb44e8841cba,911473b2-e735-4610-a4a2-68b250a36e60,Python for teaching,advanced,2025-03-17 04:50:01
6c5fa289-f3c1-4ab4-aa88-189e4dcb8545,2a81d629-9ceb-4338-a7ba-5467eb496519,Google Classroom,beginner,2025-06-11 14:20:56
c2e83771-5560-4f49-b1b1-0d48ac89bb90,3c406260-baa3-4340-98ae-1e66e1cd5126,Excel for educators,beginner,2025-02-26 00:32:24
7f6eeedd-52ef-46ef-8802-491a06cc7621,85b2d745-5a7b-4fd2-b436-eef721832edf,PowerPoint,advanced,2025-09-27 00:12:21
34376569-f1a4-49c4-8564-29c652b62a65,56903379-c892-4088-a174-395a6c0a26b6,PowerPoint,advanced,2025-01-02 23:57:15
1365fd21-646e-4888-947d-bde1c139256f,15a5d8d1-c2af-401b-ad34-fd6a762be08d,PowerPoint,beginner,2025-05-14 08:50:18
4a1f88bc-c0ce-497b-bf7f-39e65202ad6a,ac45c787-49de-44c9-827a-dba66f5298e6,Words,intermediate,2025-04-22 00:12:37
6955013a-8ac0-4d4c-9d25-0bb4773e62f3,9f4ac5d7-2dad-4409-8d9b-39f1dbfda50d,Lesson design,advanced,2025-05-24 06:03:56
0cb26bb2-d95f-49e9-943a-0ecd19ea0736,0e7ba0c3-cc8f-49d9-9d47-6b0817c9f2e9,Words,beginner,2025-09-30 19:12:16
fb63d805-1145-4b21-a479-87b97ee815a3,f0351057-2f6d-414e-8515-d21a58173962,Digital literacy,advanced,2025-03-30 14:22:42
db83f5df-9873-4e2d-8fb8-ed1936706fb6,bc98b443-d22b-44ae-8b98-4e2d2debedf2,Google Classroom,beginner,2025-05-08 23:31:24
4df997ac-911c-489a-9273-e28e54736df2,fa6ab1ab-8196-4b8f-b913-e5eeec0a9d4b,Words,advanced,2025-02-13 04:08:07
ebe8bccc-4428-41eb-87bf-4a6c0dfbd99d,a9264c80-1e5f-4945-89c0-34c190447402,STEM integration,intermediate,2025-02-22 15:12:28
74b395e5-d2f8-4588-be7f-b67b2ad4ead7,1beab3f6-f7f5-4a2b-9ec2-e8b903ac05c5,PowerPoint,beginner,2025-09-28 11:19:33
de100a5b-52b4-40cd-97a2-73ca5f5c51e3,1515ca04-ec99-4c6e-aec0-92270f00b71f,AI basics,beginner,2025-06-08 22:19:25
57f89eab-a658-48a8-b87a-ea216af7606b,d32554ca-4912-4e23-bb22-b668bfcf0158,Google Classroom,advanced,2025-03-02 07:55:07
d9a42596-bd8f-4325-97c7-5371cdcec7aa,e5a015b6-5925-469b-b217-7eb831914c02,Robotics intro,intermediate,2025-07-12 01:51:33
d7e09e71-bdca-4d63-875e-a7fec9df30a5,588957f6-6709-43d4-a241-82d76a9ca084,Python for teaching,intermediate,2025-04-19 04:06:17
5c3f5977-abca-4059-a261-46c98c85b0a3,808d589d-0b69-4138-a71a-2cc59f8b9a97,STEM integration,beginner,2025-06-11 01:27:03
44184264-ca18-4913-b0e0-e0e638fc5453,ffe0fe15-2487-4582-81b2-0e224fb28858,Python for teaching,intermediate,2025-02-19 06:04:21
732214c7-734e-44f5-98a1-766167ee275b,b74bbb5f-299e-4375-9e21-f6ef41572f62,Lesson design,advanced,2025-08-26 03:22:47
c6ea605a-df40-4d04-a7c6-6ecf0f123ab9,3fe1bdff-35cd-4e5e-8972-6585f7982bc3,Digital literacy,intermediate,2025-01-05 11:29:02
365ad2c1-5bac-4259-81af-1516b7ba3d44,9e9a03bb-eec3-4c8a-b1b3-ed807c43807d,PowerPoint,advanced,2025-04-23 23:43:05
e09ac87f-b5ce-4809-a1c1-6e1c0684424a,10f0ed1c-18ea-4ec7-b383-dfd954965f9c,Digital literacy,intermediate,2025-06-14 20:30:11
64a0ed7b-281f-4c78-8752-6cfcea4a7126,3bef42f1-c6fe-479b-a9d9-c5c643db07cd,Python for teaching,beginner,2025-03-27 02:33:40
8a21e60a-e698-4387-88af-15778df94c4e,0c4d45a3-4ce2-40a6-8863-54459348a2e1,AI basics,advanced,2025-04-10 23:57:06
83d28ac6-d43d-48e1-9974-468e1a8f0079,cb500886-9816-4498-bd5c-919c5cf3b3ea,Robotics intro,beginner,2025-05-22 18:46:18
9b1d0cdc-6c46-4e29-a10a-439f6534e212,cd2bba2f-1a89-4925-87c7-ef8a3a919009,PowerPoint,beginner,2025-01-05 11:17:30
06e46d34-a6f2-443d-b265-482ddb2eef23,42e6d6b6-6976-4a43-b13a-f10fcdb351b9,Robotics intro,beginner,2025-08-10 07:50:37
d80fac0b-aad8-481a-9216-0f49135efe04,2564d39e-0346-49ed-bdcb-829c767bde22,Excel for educators,beginner,2025-04-04 18:45:58
21f07c16-8b63-4f1b-9a08-91659d5a5b47,3ff06166-b228-4d02-9f6c-62b0f2fca1c0,Robotics intro,intermediate,2025-08-31 15:54:57
0cddf901-a7f3-48a7-a22e-615f89cba35f,f7c4b652-8e7b-4de4-9a5d-548eb0b9d672,Digital literacy,intermediate,2025-02-18 16:23:54
b78383fd-0334-4e69-a90e-4ff06bae95e3,92d59cdd-83d4-4bc6-8792-b668073bc53d,Lesson design,intermediate,2025-02-06 16:45:36
2ec1c2d3-7e81-422b-acc1-252eb76ab3f7,0886924d-22af-4329-96de-1a299075ff08,Google Classroom,beginner,2025-01-29 04:56:20
0874577f-86ce-455c-bdd2-3df7e6e40338,bfed193c-7ee9-4f26-a6e6-ebbda4aef33d,PowerPoint,advanced,2025-07-22 22:04:48
66169de6-3ea3-4c4a-ad8c-869a01948df5,b7c9f78c-a312-4ec6-9d73-b8c0186e4f3a,Excel for educators,beginner,2025-03-05 20:52:29
d6eda063-d557-42b5-a336-69bf3272ad26,f0110de4-d2af-4f05-8cd7-b3616bf8df2b,Google Classroom,intermediate,2025-05-23 16:05:40
12efe7a6-0de4-4b7e-ad20-3cc7a42c4b6f,162c2d1c-15da-4879-aa36-7c57dbf91b9b,AI basics,beginner,2025-03-20 14:21:57
f0f8b32b-7fb3-451d-aba9-53fcb454d046,d49dd484-781b-4423-a78b-bfc695da26a4,AI basics,beginner,2025-07-30 07:48:01
39cd6c3c-0c3e-44fb-8d42-b203d0925cad,0dad8bff-458e-4d75-b992-a6258e601d97,Robotics intro,advanced,2025-05-26 05:53:05
0256b552-453d-4db3-8f7e-53678f04770f,c226160d-f2a8-4ef2-8faa-9150f9d9e0a4,AI basics,beginner,2025-01-15 08:51:04
290329b9-8bd0-4675-a0f4-fac1b2f23898,e6e63540-adc8-49f2-a47e-7729e153e908,AI basics,beginner,2025-08-27 05:05:07
2934064f-53dd-4872-b58f-138b6b0f5af3,a0ff4c27-e744-4729-a765-c190131ef2cc,Excel for educators,advanced,2025-01-26 10:23:31
6cfd158e-5b3f-454c-a6a4-06ad55189540,f9f1626c-342d-4eda-a24a-da931772933c,Digital literacy,intermediate,2025-06-27 14:40:45
b9f7d523-6dbe-4dc5-8111-4f7a6451289e,e72ea94a-7874-4d74-bd9e-50682522f22c,Python for teaching,beginner,2025-10-07 03:40:34
04d7f290-6067-40b9-8b53-fe24bc2d967b,21fac047-2278-4ba8-80cc-33cebc1ef4f7,Python for teaching,intermediate,2025-09-20 22:04:34
9f932da8-3a32-4b8b-be0a-4ed713d29f8f,bfdac3c4-f117-475c-b277-f11570855a87,Words,intermediate,2025-02-20 00:01:13
fdf049b6-a2ca-4ae7-a9aa-8cf34626b34a,1ed2f092-047f-4fe3-9ad4-aaaec7f6a177,AI basics,advanced,2025-08-29 21:40:39
b3b65958-ea35-48ed-b995-353fc41d40d2,6f13c460-430a-4938-82f5-f90fb4ce42f9,Robotics intro,intermediate,2025-03-28 12:57:55
a52748bd-20e4-43d2-92d1-77cba1170323,dee756ee-e3a2-44e2-99ed-f6375683fc13,PowerPoint,intermediate,2025-03-07 10:43:34
9ef5c5f0-fae6-49ce-ad11-93876c322e33,ff5c65af-92a9-4fea-b62d-f1aa565dd85f,Digital literacy,advanced,2025-09-11 12:28:41
c26b8e8f-7896-4afd-81d3-1f6db043fa30,3cd260d7-6ba8-4f49-9093-d2a7c7ac146a,Digital literacy,advanced,2025-03-21 19:17:13
26353c2b-d94a-48a4-830f-604ba4d9e346,1e7ff57b-de03-490a-88d2-b7c2e99195bf,Google Classroom,intermediate,2025-01-11 07:58:27
adb3a412-4e19-4cb7-92b7-579f8307c50e,177a89d0-fa1b-4be4-b6a7-9084cfb2aa8b,Google Classroom,intermediate,2025-01-08 08:55:33
4809aa26-de23-4409-b0de-8b6ab7661db5,b90f2891-f4af-4d2e-84db-28025edb6efd,Lesson design,intermediate,2025-05-25 01:14:09
028301ad-7465-4e8c-b491-8f282c17e108,30b54757-5dae-4e94-9888-41d1c76dce9b,Digital literacy,intermediate,2025-09-26 21:16:49
39e9c9aa-3f72-47a9-88b5-c845bc0c0ee6,8f43c311-99b3-4e6a-abf5-cff10420f4da,Google Classroom,beginner,2025-06-03 07:40:23
e0c38e83-930a-448b-ba94-1022f998418e,8d6d6859-f33b-4001-9c38-72f2e2137ee5,Digital literacy,advanced,2025-04-30 06:41:59
5ed9599d-dafa-4f63-ba78-2218f7ab0c75,f847a2fe-dcdb-4c97-ac0a-ba919ece0906,STEM integration,advanced,2025-07-11 15:36:04
c5a606d1-6751-4a1d-ba0d-7ceba8f9beb1,f90e05bd-ec21-4f71-9a51-029698f40e50,Lesson design,beginner,2025-05-18 12:29:06
89d5535c-0857-4c6e-8ccf-52bbbde5b391,7f145f5d-05d2-41d4-b4ce-75d50e0fa1a5,Google Classroom,beginner,2025-06-06 04:43:50
2f872c7c-8569-44b9-b472-1c7373fdbdc0,c2ef7f86-214c-4ad9-bb84-2a18b6056af7,AI basics,advanced,2025-06-30 09:30:03
f07ee2b0-f6e6-436e-ac54-ad9965ad82ad,7a35e13a-d40e-4b29-9841-656e759e4621,Words,intermediate,2025-01-09 22:07:31
5dd8a29a-ac79-4aea-89bf-3cf524b3a6dd,ac222b79-3cdb-4eba-84b2-0f1faace1239,Google Classroom,intermediate,2025-06-20 13:47:31
20646062-bdcf-427f-9fad-ece9406e2594,0cbfe207-6996-459f-8f5c-5376b5509f1d,Google Classroom,intermediate,2025-06-13 18:28:12
8e0de3b5-86a7-4d8b-9983-3ffe13561968,57cef764-94e6-487d-9268-05cda6d5bc97,Google Classroom,intermediate,2025-01-30 17:06:49
06b42542-fe95-4321-8d60-b650cb9f646a,a0b3d161-398d-4932-a819-d233dd673afb,Robotics intro,intermediate,2025-01-14 04:23:29
c795c6a7-f83b-40eb-9020-2fa8ae7884ef,2ee41346-6477-463c-aad9-4ed0f61ab032,Python for teaching,beginner,2025-02-15 15:04:10
d2508e7c-cd3e-4eef-99ac-bd0342973497,e7acbe37-d977-48b6-b3f9-6a0f770ff8b5,STEM integration,intermediate,2025-07-13 09:02:07
f947c1a7-d2ed-47d3-af1c-435c0be2ab85,53347341-acad-4283-9d78-dae43d3ccb11,Python for teaching,advanced,2025-05-25 07:32:59
